age,sex,country,week,population,deaths,out_of_sample,cumulative_deaths,death_rate,cumulative_death_rate,sex_label,country_label
0,both,new_zealand,2020-03-30,4029019.081967213,121,TRUE,889,3.003212383420145e-5,2.2064924040169498e-4,both,New Zealand
0,both,new_zealand,2020-04-06,4029303.2322404375,119,TRUE,1008,2.953364220588375e-5,2.501673222145447e-4,both,New Zealand
0,both,new_zealand,2020-04-13,4029587.382513661,114,TRUE,1122,2.8290737779927898e-5,2.784404192024483e-4,both,New Zealand
0,both,new_zealand,2020-04-20,4029871.5327868853,135,TRUE,1257,3.3499827203335146e-5,3.119206132932761e-4,both,New Zealand
0,both,new_zealand,2020-04-27,4030155.683060109,103,TRUE,1360,2.555732534922616e-5,3.3745594635871433e-4,both,New Zealand
0,both,new_zealand,2020-05-04,4030439.833333333,131,TRUE,1491,3.2502656141044e-5,3.699348114984473e-4,both,New Zealand
0,both,new_zealand,2020-05-11,4030723.9836065574,109,TRUE,1600,2.704228829443946e-5,3.969510208358086e-4,both,New Zealand
0,both,norway,2020-01-06,3065784.770491803,32,FALSE,0,1.0437784252828245e-5,0,both,Norway
0,both,norway,2020-01-13,3065949.4808743168,21,FALSE,0,6.849427927955104e-6,0,both,Norway
0,both,norway,2020-01-20,3066114.1912568305,31,FALSE,0,1.0110517112636563e-5,0,both,Norway
0,both,norway,2020-01-27,3066278.901639344,41,FALSE,0,1.3371255947422105e-5,0,both,Norway
0,both,norway,2020-02-03,3066443.612021858,18,FALSE,0,5.869992172506218e-6,0,both,Norway
0,both,norway,2020-02-10,3066608.3224043716,24,FALSE,0,7.826235853029585e-6,0,both,Norway
0,both,norway,2020-02-17,3066773.0327868853,29,TRUE,29,9.45619375479074e-6,9.45619375479074e-6,both,Norway
0,both,norway,2020-02-24,3066937.743169399,28,TRUE,57,9.129627773619091e-6,1.8585313682010294e-5,both,Norway
0,both,norway,2020-03-02,3067102.4535519127,25,TRUE,82,8.151015617704033e-6,2.673533122606923e-5,both,Norway
0,both,norway,2020-03-09,3067267.1639344264,30,TRUE,112,9.780693495743156e-6,3.651458905077445e-5,both,Norway
0,both,norway,2020-03-16,3067431.87431694,26,TRUE,138,8.476145865762614e-6,4.498877421058619e-5,both,Norway
0,both,norway,2020-03-23,3067596.584699454,24,TRUE,162,7.82371453916304e-6,5.281007313935052e-5,both,Norway
0,both,norway,2020-03-30,3067761.295081967,23,TRUE,185,7.497323874863434e-6,6.03045616021624e-5,both,Norway
0,both,norway,2020-04-06,3067926.005464481,25,TRUE,210,8.1488275647688e-6,6.845015154405793e-5,both,Norway
0,both,norway,2020-04-13,3068090.715846995,20,TRUE,230,6.518712076112353e-6,7.496518887529206e-5,both,Norway
0,both,norway,2020-04-20,3068255.4262295086,22,TRUE,252,7.170198351782978e-6,8.213136293860502e-5,both,Norway
0,both,norway,2020-04-27,3068420.136612022,18,TRUE,270,5.866211013682955e-6,8.799316520524432e-5,both,Norway
0,both,norway,2020-05-04,3068584.8469945355,24,TRUE,294,7.821194849315092e-6,9.580963690410987e-5,both,Norway
0,both,norway,2020-05-11,3068749.5573770492,16,TRUE,310,5.213850039191752e-6,1.0101834450934019e-4,both,Norway
0,both,norway,2020-05-18,3068914.267759563,22,TRUE,332,7.16865903721088e-6,1.0818158183427328e-4,both,Norway
0,both,portugal,2020-01-06,4952535.590163935,50,FALSE,0,1.0095838604229987e-5,0,both,Portugal
0,both,portugal,2020-01-13,4950852.549180328,51,FALSE,0,1.0301256095466558e-5,0,both,Portugal
0,both,portugal,2020-01-20,4949169.508196721,43,FALSE,0,8.688326380574401e-6,0,both,Portugal
0,both,portugal,2020-01-27,4947486.467213115,56,FALSE,0,1.1318878863259311e-5,0,both,Portugal
0,both,portugal,2020-02-03,4945803.426229509,53,FALSE,0,1.0716155785513128e-5,0,both,Portugal
0,both,portugal,2020-02-10,4944120.385245902,41,FALSE,0,8.292678334118034e-6,0,both,Portugal
0,both,portugal,2020-02-17,4942437.344262295,59,TRUE,59,1.1937430035100687e-5,1.1937430035100687e-5,both,Portugal
0,both,portugal,2020-02-24,4940754.303278688,49,TRUE,108,9.917514005398642e-6,2.185901046087864e-5,both,Portugal
0,both,portugal,2020-03-02,4939071.262295082,50,TRUE,158,1.0123360717975561e-5,3.198981986880277e-5,both,Portugal
0,both,portugal,2020-03-09,4937388.221311476,48,TRUE,206,9.72173907508739e-6,4.172246353058338e-5,both,Portugal
0,both,portugal,2020-03-16,4935705.180327869,39,TRUE,245,7.901606472655911e-6,4.9638297071812775e-5,both,Portugal
0,both,portugal,2020-03-23,4934022.139344262,57,TRUE,302,1.1552441069422395e-5,6.120767022746603e-5,both,Portugal
0,both,portugal,2020-03-30,4932339.098360656,54,TRUE,356,1.0948152372157014e-5,7.217670823125735e-5,both,Portugal
0,both,portugal,2020-04-06,4930656.05737705,58,TRUE,414,1.1763140508091763e-5,8.396448569568949e-5,both,Portugal
0,both,portugal,2020-04-13,4928973.016393443,48,TRUE,462,9.738336939633293e-6,9.373149304397045e-5,both,Portugal
0,both,portugal,2020-04-20,4927289.9754098365,48,TRUE,510,9.741663315848893e-6,1.035051727308945e-4,both,Portugal
0,both,portugal,2020-04-27,4925606.934426229,48,TRUE,558,9.744991965257453e-6,1.1328553159611788e-4,both,Portugal
0,both,portugal,2020-05-04,4923923.893442623,48,TRUE,606,9.748322890189962e-6,1.2307257648864827e-4,both,Portugal
0,both,portugal,2020-05-11,4922240.852459017,51,TRUE,657,1.0361134598791888e-5,1.3347579277267198e-4,both,Portugal
0,both,portugal,2020-05-18,4920557.81147541,56,TRUE,713,1.138082350529454e-5,1.4490227070133939e-4,both,Portugal
0,both,spain,2020-01-06,23677723.540983606,215,FALSE,0,9.080264816330759e-6,0,both,Spain
0,both,spain,2020-01-13,23670212.961748637,200,FALSE,0,8.449438132356584e-6,0,both,Spain
0,both,spain,2020-01-20,23662702.382513665,174,FALSE,0,7.353344397746516e-6,0,both,Spain
0,both,spain,2020-01-27,23655191.80327869,240,FALSE,0,1.0145764278551959e-5,0,both,Spain
0,both,spain,2020-02-03,23647681.224043716,213,FALSE,0,9.007225612608176e-6,0,both,Spain
0,both,spain,2020-02-10,23640170.644808743,188,FALSE,0,7.952565268021186e-6,0,both,Spain
0,both,spain,2020-02-17,23632660.06557377,183,TRUE,183,7.743521021003482e-6,7.743521021003482e-6,both,Spain
0,both,spain,2020-02-24,23625149.486338798,167,TRUE,350,7.068738341595149e-6,1.4814721075199414e-5,both,Spain
0,both,spain,2020-03-02,23617638.907103825,179,TRUE,529,7.57908107173912e-6,2.239851333491617e-5,both,Spain
0,both,spain,2020-03-09,23610128.327868853,164,TRUE,693,6.94617147872162e-6,2.93518099680127e-5,both,Spain
0,both,spain,2020-03-16,23602617.74863388,199,TRUE,892,8.431268180476215e-6,3.779241817580293e-5,both,Spain
0,both,spain,2020-03-23,23595107.169398908,219,TRUE,1111,9.281585306127648e-6,4.708603321967039e-5,both,Spain
0,both,spain,2020-03-30,23587596.590163935,218,TRUE,1329,9.242145513498665e-6,5.634317150201709e-5,both,Spain
0,both,spain,2020-04-06,23580086.010928962,207,TRUE,1536,8.778593933205294e-6,6.513971150436392e-5,both,Spain
0,both,spain,2020-04-13,23572575.431693986,156,TRUE,1692,6.617859828343306e-6,7.177832583049278e-5,both,Spain
0,both,spain,2020-04-20,23565064.852459013,176,TRUE,1868,7.468683031510282e-6,7.92698858117114e-5,both,Spain
0,both,spain,2020-04-27,23557554.27322404,158,TRUE,2026,6.7069780745272765e-6,8.60021365759004e-5,both,Spain
0,both,spain,2020-05-04,23550043.69398907,192,TRUE,2218,8.152851115473991e-6,9.418241549021516e-5,both,Spain
0,both,spain,2020-05-11,23542533.114754096,167,TRUE,2385,7.093544232729195e-6,1.013060059584379e-4,both,Spain
0,both,spain,2020-05-18,23535022.535519123,138,TRUE,2523,5.863601778656893e-6,1.0720193686631408e-4,both,Spain
0,both,sweden,2020-01-06,5516829.393442623,55,FALSE,0,9.969494446461173e-6,0,both,Sweden
0,both,sweden,2020-01-13,5517259.032786885,40,FALSE,0,7.249976802302709e-6,0,both,Sweden
0,both,sweden,2020-01-20,5517688.672131147,42,FALSE,0,7.6118828907717185e-6,0,both,Sweden
0,both,sweden,2020-01-27,5518118.31147541,44,FALSE,0,7.973732623401377e-6,0,both,Sweden
0,both,sweden,2020-02-03,5518547.950819673,44,FALSE,0,7.973111838860557e-6,0,both,Sweden
0,both,sweden,2020-02-10,5518977.590163935,45,FALSE,0,8.153684131676883e-6,0,both,Sweden
0,both,sweden,2020-02-17,5519407.229508197,29,TRUE,29,5.254187414358267e-6,5.254187414358267e-6,both,Sweden
0,both,sweden,2020-02-24,5519836.868852459,49,TRUE,78,8.877073936097465e-6,1.4130852388073514e-5,both,Sweden
0,both,sweden,2020-03-02,5520266.508196721,55,TRUE,133,9.963287083754692e-6,2.4093039675261345e-5,both,Sweden
0,both,sweden,2020-03-09,5520696.147540984,37,TRUE,170,6.702053330082377e-6,3.079321800308119e-5,both,Sweden
0,both,sweden,2020-03-16,5521125.786885247,43,TRUE,213,7.78826667962197e-6,3.8579088436266974e-5,both,Sweden
0,both,sweden,2020-03-23,5521555.426229509,53,TRUE,266,9.598744540031174e-6,4.817483108770363e-5,both,Sweden
0,both,sweden,2020-03-30,5521985.065573771,47,TRUE,313,8.511431929256112e-6,5.668251476291837e-5,both,Sweden
0,both,sweden,2020-04-06,5522414.7049180325,51,TRUE,364,9.235090576334573e-6,6.591319548599579e-5,both,Sweden
0,both,sweden,2020-04-13,5522844.3442622945,46,TRUE,410,8.329041546823529e-6,7.423710943907929e-5,both,Sweden
0,both,sweden,2020-04-20,5523273.983606558,37,TRUE,447,6.69892533121088e-6,8.093026008246658e-5,both,Sweden
0,both,sweden,2020-04-27,5523703.62295082,45,TRUE,492,8.146707910436464e-6,8.907067315410533e-5,both,Sweden
0,both,sweden,2020-05-04,5524133.262295082,34,TRUE,526,6.154811693640099e-6,9.521855737807918e-5,both,Sweden
0,both,sweden,2020-05-11,5524562.901639344,46,TRUE,572,8.326450584235375e-6,1.0353760291701381e-4,both,Sweden
0,both,sweden,2020-05-18,5524992.540983606,39,TRUE,611,7.058833059176744e-6,1.1058838459376899e-4,both,Sweden
0,both,sweden,2020-05-25,5525422.180327868,38,TRUE,649,6.87730254084316e-6,1.1745708813176871e-4,both,Sweden
0,both,sweden,2020-06-01,5525851.819672131,34,TRUE,683,6.152897527754797e-6,1.2360085327813312e-4,both,Sweden
0,both,switzerland,2020-01-06,4543201.967213115,27,FALSE,0,5.942945128755151e-6,0,both,Switzerland
0,both,switzerland,2020-01-13,4543460.163934426,43,FALSE,0,9.464152528799545e-6,0,both,Switzerland
0,both,switzerland,2020-01-20,4543718.360655738,35,FALSE,0,7.70294222086179e-6,0,both,Switzerland
0,both,switzerland,2020-01-27,4543976.55737705,29,FALSE,0,6.382075178825277e-6,0,both,Switzerland
0,both,switzerland,2020-02-03,4544234.754098361,30,FALSE,0,6.601771612468646e-6,0,both,Switzerland
0,both,switzerland,2020-02-10,4544492.950819672,35,FALSE,0,7.701629285988262e-6,0,both,Switzerland
0,both,switzerland,2020-02-17,4544751.147540983,25,TRUE,25,5.500851243203204e-6,5.500851243203204e-6,both,Switzerland
0,both,switzerland,2020-02-24,4545009.344262295,26,TRUE,51,5.7205602960581114e-6,1.1221099042267834e-5,both,Switzerland
0,both,switzerland,2020-03-02,4545267.540983606,30,TRUE,81,6.600271541663295e-6,1.7820733162490898e-5,both,Switzerland
0,both,switzerland,2020-03-09,4545525.737704918,35,TRUE,116,7.699879402216707e-6,2.5519600304489658e-5,both,Switzerland
0,both,switzerland,2020-03-16,4545783.934426229,32,TRUE,148,7.039489879326843e-6,3.255764069188665e-5,both,Switzerland
0,both,switzerland,2020-03-23,4546042.131147541,34,TRUE,182,7.479033193961513e-6,4.003482474414692e-5,both,Switzerland
0,both,switzerland,2020-03-30,4546300.327868853,30,TRUE,212,6.598772152402645e-6,4.6631323210312024e-5,both,Switzerland
0,both,switzerland,2020-04-06,4546558.524590164,36,TRUE,248,7.918076893829297e-6,5.454675193526849e-5,both,Switzerland
0,both,switzerland,2020-04-13,4546816.721311476,33,TRUE,281,7.257824984527095e-6,6.180147941370042e-5,both,Switzerland
0,both,switzerland,2020-04-20,4547074.918032787,36,TRUE,317,7.917177668929804e-6,6.971514780696523e-5,both,Switzerland
0,both,switzerland,2020-04-27,4547333.1147540985,28,TRUE,345,6.1574552146075025e-6,7.586864460855673e-5,both,Switzerland
0,both,switzerland,2020-05-04,4547591.31147541,31,TRUE,376,6.8167955026597214e-6,8.268113254838888e-5,both,Switzerland
0,both,switzerland,2020-05-11,4547849.508196721,33,TRUE,409,7.256176779931513e-6,8.993261524218149e-5,both,Switzerland
0,both,switzerland,2020-05-18,4548107.7049180325,32,TRUE,441,7.035893183751398e-6,9.696340293857396e-5,both,Switzerland
0,both,switzerland,2020-05-25,4548365.901639344,30,TRUE,471,6.595775416658377e-6,1.0355367404153652e-4,both,Switzerland
0,both,switzerland,2020-06-01,4548624.098360656,30,TRUE,501,6.595401016059369e-6,1.1014319696819146e-4,both,Switzerland
0,men,austria,2020-01-06,2385697.4918032787,20,FALSE,0,8.383292545981003e-6,0,Men,Austria
0,men,austria,2020-01-13,2385986.0409836066,28,FALSE,0,1.1735190197700063e-5,0,Men,Austria
0,men,austria,2020-01-20,2386274.5901639345,33,FALSE,0,1.3829087455410123e-5,0,Men,Austria
0,men,austria,2020-01-27,2386563.1393442624,36,FALSE,0,1.5084453206585367e-5,0,Men,Austria
0,men,austria,2020-02-03,2386851.6885245903,18,FALSE,0,7.541314815051005e-6,0,Men,Austria
0,men,austria,2020-02-10,2387140.2377049183,26,FALSE,0,1.089169357934217e-5,0,Men,Austria
0,men,austria,2020-02-17,2387428.7868852457,19,TRUE,19,7.958352560868763e-6,7.958352560868763e-6,Men,Austria
0,men,austria,2020-02-24,2387717.3360655736,24,TRUE,43,1.005144103009557e-5,1.8008831845587896e-5,Men,Austria
0,men,austria,2020-03-02,2388005.8852459015,27,TRUE,70,1.1306504798341279e-5,2.9313160588292205e-5,Men,Austria
0,men,austria,2020-03-09,2388294.4344262294,38,TRUE,108,1.591093604383382e-5,4.522055507194875e-5,Men,Austria
0,men,austria,2020-03-16,2388582.9836065574,28,TRUE,136,1.1722431329441348e-5,5.693752360014369e-5,Men,Austria
0,men,austria,2020-03-23,2388871.5327868853,35,TRUE,171,1.4651269237223734e-5,7.158191541615024e-5,Men,Austria
0,men,austria,2020-03-30,2389160.081967213,26,TRUE,197,1.088248552126814e-5,8.245575568037783e-5,Men,Austria
0,men,austria,2020-04-06,2389448.631147541,26,TRUE,223,1.0881171355214868e-5,9.332696970049675e-5,Men,Austria
0,men,austria,2020-04-13,2389737.180327869,29,TRUE,252,1.2135225680349181e-5,1.0545092660165496e-4,Men,Austria
0,men,austria,2020-04-20,2390025.729508197,28,TRUE,280,1.1715355050073728e-5,1.1715355050073727e-4,Men,Austria
0,men,austria,2020-04-27,2390314.2786885244,22,TRUE,302,9.203810643707727e-6,1.2634321883635153e-4,Men,Austria
0,men,austria,2020-05-04,2390602.8278688523,24,TRUE,326,1.0039308797018051e-5,1.3636727782616187e-4,Men,Austria
0,men,austria,2020-05-11,2390891.37704918,28,TRUE,354,1.1711113381720162e-5,1.4806193346889062e-4,Men,Austria
0,men,belgium,2020-01-06,3188321.6885245903,32,FALSE,0,1.003662839768472e-5,0,Men,Belgium
0,men,belgium,2020-01-13,3188470.3907103827,27,FALSE,0,8.468010265569527e-6,0,Men,Belgium
0,men,belgium,2020-01-20,3188619.0928961746,40,FALSE,0,1.2544615344339735e-5,0,Men,Belgium
0,men,belgium,2020-01-27,3188767.795081967,47,FALSE,0,1.473923566102494e-5,0,Men,Belgium
0,men,belgium,2020-02-03,3188916.4972677594,36,FALSE,0,1.1289100868851391e-5,0,Men,Belgium
0,men,belgium,2020-02-10,3189065.199453552,43,FALSE,0,1.3483575063742213e-5,0,Men,Belgium
0,men,belgium,2020-02-17,3189213.901639344,37,TRUE,37,1.1601605016515504e-5,1.1601605016515504e-5,Men,Belgium
0,men,belgium,2020-02-24,3189362.6038251366,29,TRUE,66,9.092725914958393e-6,2.0693790013353587e-5,Men,Belgium
0,men,belgium,2020-03-02,3189511.306010929,32,TRUE,98,1.0032884956291906e-5,3.072571017864396e-5,Men,Belgium
0,men,belgium,2020-03-09,3189660.0081967213,34,TRUE,132,1.0659443298855525e-5,4.138372104261557e-5,Men,Belgium
0,men,belgium,2020-03-16,3189808.7103825137,46,TRUE,178,1.4420927452569341e-5,5.5802719272985714e-5,Men,Belgium
0,men,belgium,2020-03-23,3189957.412568306,25,TRUE,203,7.837095223121471e-6,6.363721321174634e-5,Men,Belgium
0,men,belgium,2020-03-30,3190106.1147540985,38,TRUE,241,1.1911829460547313e-5,7.554607631557639e-5,Men,Belgium
0,men,belgium,2020-04-06,3190254.816939891,35,TRUE,276,1.097091047842134e-5,8.651346548697971e-5,Men,Belgium
0,men,belgium,2020-04-13,3190403.5191256832,31,TRUE,307,9.716639232047808e-6,9.622607239479602e-5,Men,Belgium
0,men,belgium,2020-04-20,3190552.2213114756,31,TRUE,338,9.716186368282497e-6,1.059377739509511e-4,Men,Belgium
0,men,belgium,2020-04-27,3190700.9234972675,27,TRUE,365,8.46209050844095e-6,1.1439492724373876e-4,Men,Belgium
0,men,belgium,2020-05-04,3190849.62568306,40,TRUE,405,1.2535846151457941e-5,1.2692544228351166e-4,Men,Belgium
0,men,belgium,2020-05-11,3190998.3278688523,37,TRUE,442,1.1595117326404526e-5,1.3851464481812975e-4,Men,Belgium
0,men,belgium,2020-05-18,3191147.0300546447,22,TRUE,464,6.8940728185825e-6,1.4540226308283093e-4,Men,Belgium
0,men,bulgaria,2020-01-06,1828297.1803278688,49,FALSE,0,2.6800894584989088e-5,0,Men,Bulgaria
0,men,bulgaria,2020-01-13,1827771.931693989,41,FALSE,0,2.2431682689207824e-5,0,Men,Bulgaria
0,men,bulgaria,2020-01-20,1827246.6830601094,54,FALSE,0,2.955266002156076e-5,0,Men,Bulgaria
0,men,bulgaria,2020-01-27,1826721.4344262294,48,FALSE,0,2.6276584429019265e-5,0,Men,Bulgaria
0,men,bulgaria,2020-02-03,1826196.1857923497,44,FALSE,0,2.409379689998054e-5,0,Men,Bulgaria
0,men,bulgaria,2020-02-10,1825670.93715847,63,FALSE,0,3.45078615854263e-5,0,Men,Bulgaria
0,men,bulgaria,2020-02-17,1825145.68852459,41,TRUE,41,2.2463960141803006e-5,2.2463960141803006e-5,Men,Bulgaria
0,men,bulgaria,2020-02-24,1824620.4398907104,33,TRUE,74,1.80859532637794e-5,4.055638004605078e-5,Men,Bulgaria
0,men,bulgaria,2020-03-02,1824095.1912568307,38,TRUE,112,2.0832246136133603e-5,6.140030440123588e-5,Men,Bulgaria
0,men,bulgaria,2020-03-09,1823569.9426229508,44,TRUE,156,2.4128495963643788e-5,8.554648568928252e-5,Men,Bulgaria
0,men,bulgaria,2020-03-16,1823044.693989071,46,TRUE,202,2.5232513581082706e-5,1.1080364659518927e-4,Men,Bulgaria
0,men,bulgaria,2020-03-23,1822519.4453551914,37,TRUE,239,2.030156665504826e-5,1.3113714677179822e-4,Men,Bulgaria
0,men,bulgaria,2020-03-30,1821994.1967213114,45,TRUE,284,2.4698212585406553e-5,1.558731638723436e-4,Men,Bulgaria
0,men,bulgaria,2020-04-06,1821468.9480874317,46,TRUE,330,2.525434213320005e-5,1.8117245443382643e-4,Men,Bulgaria
0,men,bulgaria,2020-04-13,1820943.699453552,45,TRUE,375,2.4712460914362192e-5,2.059371742863516e-4,Men,Bulgaria
0,men,bulgaria,2020-04-20,1820418.450819672,48,TRUE,423,2.6367563995183218e-5,2.323641577075521e-4,Men,Bulgaria
0,men,bulgaria,2020-04-27,1819893.2021857924,36,TRUE,459,1.9781380553958885e-5,2.522126020629758e-4,Men,Bulgaria
0,men,bulgaria,2020-05-04,1819367.9535519127,34,TRUE,493,1.8687808551108387e-5,2.709732239910716e-4,Men,Bulgaria
0,men,bulgaria,2020-05-11,1818842.7049180327,56,TRUE,549,3.0788808646607883e-5,3.01840284767638e-4,Men,Bulgaria
0,men,bulgaria,2020-05-18,1818317.456284153,42,TRUE,591,2.3098276846458737e-5,3.250257527680265e-4,Men,Bulgaria
0,men,bulgaria,2020-05-25,1817792.207650273,39,TRUE,630,2.1454597415406707e-5,3.4657426594118524e-4,Men,Bulgaria
0,men,bulgaria,2020-06-01,1817266.9590163934,35,TRUE,665,1.925969094763268e-5,3.659341280050209e-4,Men,Bulgaria
0,men,czechia,2020-01-06,2933319.2786885244,46,FALSE,0,1.568189331935473e-5,0,Men,Czechia
0,men,czechia,2020-01-13,2932732.2732240437,39,FALSE,0,1.3298179433585354e-5,0,Men,Czechia
0,men,czechia,2020-01-20,2932145.267759563,48,FALSE,0,1.637026668759715e-5,0,Men,Czechia
0,men,czechia,2020-01-27,2931558.2622950817,44,FALSE,0,1.5009082564012537e-5,0,Men,Czechia
0,men,czechia,2020-02-03,2930971.256830601,44,FALSE,0,1.501208853463111e-5,0,Men,Czechia
0,men,czechia,2020-02-10,2930384.2513661203,49,FALSE,0,1.6721356585627506e-5,0,Men,Czechia
0,men,czechia,2020-02-17,2929797.2459016396,46,TRUE,46,1.570074518444828e-5,1.570074518444828e-5,Men,Czechia
0,men,czechia,2020-02-24,2929210.2404371584,44,TRUE,90,1.5021113675143165e-5,3.072500524461102e-5,Men,Czechia
0,men,czechia,2020-03-02,2928623.2349726777,35,TRUE,125,1.1951008098973348e-5,4.2682171782047675e-5,Men,Czechia
0,men,czechia,2020-03-09,2928036.229508197,38,TRUE,163,1.2977981493891081e-5,5.566871009221701e-5,Men,Czechia
0,men,czechia,2020-03-16,2927449.2240437157,35,TRUE,198,1.1955800876933449e-5,6.763567353236637e-5,Men,Czechia
0,men,czechia,2020-03-23,2926862.218579235,47,TRUE,245,1.6058152550417923e-5,8.370739095430619e-5,Men,Czechia
